title,outlet,media_url,media_name,publish_date,url,language,date,debate_performance
Trump touts 'roaring' economy in State of the Union. Some claims were misleading,ABC News,abcnews.go.com,abcnews.go.com,2026-08-20,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOZkVqU3p4TzFISWxvOVhqaDVtMjhFUEdRYzRUR0V6aVVOM190OG55RVF5VjVjOTBxT3FocHVoWHl6SVFOUlJlTE90QlF6dVdOY0FWRnMwTHZreVl2NTFDM0ZSWDRkRFg3bnpkZ3lpVmpEZTVleXVoZDBNbGpFVUxhbllOM2EyNEsybGtwQlZSalVYNlpodTJhTmR2SnpOV2ZiS25iYk13UzHSAa4BQVVfeXFMTTU5a0ZNWGZRQ3VMMktQRXBrYWNJdndFS0VvVXNZSEZEQlBPY3pUZHhmcVJTQWt1cmtFcWxndExLanIybjFsb2hoNUljVXQ4NUhaMjJTWHhGOUZBX2ktZ2ROUVAzT2FxZ3ROQ2lrX01BMXVHZi1nZF9halBkX0ZGRkpOSlNVaGVkNUo1U2x2WW94UUNYVHVieWJwODhlbmltZ0E5ZHlRaF9BTk9yVWhB?oc=5,en,2026-08-20,
Trump says he supports a suspension of the gas tax. Here's what it would mean for your wallet,ABC News,abcnews.go.com,abcnews.go.com,2026-08-20,https://news.google.com/rss/articles/CBMikgFBVV95cUxPMjlNWFViMVM2bWxwV0dOYTY0OXhCTmpkZWdKT2hSZWExUWNrM3FKVjU4bU4yZVc5dXpHVGZjaHo2Y3hqNDlyd3NtYmdKS1ZOQkNhdnVRVUp2bFdaZVZxOFdUOTRBRTJwMWlGQzJuVGNvYW94cTdGSVFvWEdIVTdHc1BudzdocmZvY1pJNGdqb0RqQdIBlwFBVV95cUxOSTZIdFU2MVZhUkY3b2tnc2tUYjEwMEhBU3pETERuMTVGZ2tFWUN6WVNFc003aUhLcXAwRG1pWE5LU29SSEpyZXlDREhDc25wbXFVTklsSk5mYlBTYzUyVXZnWjFwNEdCQUNfaVl1NjhyNDZVSGxiaTM4bko0WkNWSUN5MEVIZ1ZUeXBJbVFJVkg5aXZ2VnhN?oc=5,en,2026-08-20,
Brazil President Lula Rides Trump Backlash to Cusp of History,Bloomberg,bloomberg.com,bloomberg.com,2026-08-20,https://news.google.com/rss/articles/CBMitgFBVV95cUxQeHdfcGd6RC1fMzk5TGlPQ29QV19CaW5TeFFiMFBoZi1wN2xlX1k0VThZS0g4a2xLdWpaVzQ0MzBFYzBpVDJoUjJHd3R5UldfYjFKWXpjem5FeUF0c1lmSEhnUUwxR0ZSQk9iM1E4U2lYMzJKWlNYLWNLWndZZkkzZWtFQzk4X2hLRDNvU2FvdE1laEhDSUhZbmNqOE05RnVIWHdxY0xnRkxnOC14SEJZSGc0bnZXZw?oc=5,en,2026-08-20,
AMB GORDON SONDLAND: Our allies enjoyed a free ride trading with Iran. Trump is shutting that down,Fox News,foxnews.com,foxnews.com,2026-08-20,https://www.foxnews.com/opinion/amb-gordon-sondland-allies-enjoyed-free-ride-trading-iran-trump-shutting-down,en,2026-08-20,
Experts raise alarms over Census Bureau report Trump is touting on noncitizen voting,NPR,npr.org,npr.org,2026-08-20,https://knpr.org/npr/2026-08-19/experts-raise-alarms-over-census-bureau-report-trump-is-touting-on-noncitizen-voting,en,2026-08-20,
"What to know about Dr . Heidi Overton , Trump pick to lead the FDA",NPR,npr.org,npr.org,2026-08-20,https://knpr.org/npr/2026-08-20/what-to-know-about-dr-heidi-overton-trumps-pick-to-lead-the-fda,en,2026-08-20,
MAHA and Cassidy are doubting Trump’s FDA pick,Politico,politico.com,politico.com,2026-08-20,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNR2RHRFBXOEJpMm9uWnB1X29PbnJ4UHB4dFJsTk1idEJ4WHRHUDFQNElZWkVwSHJPVkt1cDdoZHhtSVFVZTZDWXRZSlZnZTNWUTJuQWg3Ml90d0NzOVBXbjhqQlJSYUNJRkdzeDBCNFJ6U1c4eEtFNTMxRkpXTnVzaWNVd0JqYzNXNFpFRmlwMmhoZ05lY0stT3ZZRUpkcFNTLU1NX0dlZ1lJenhQREtzRXJOZmhKRTE4?oc=5,en,2026-08-20,
Vance says 'we have a lot of work to do' after Trump's comments about Americans' finances,ABC News,abcnews.go.com,abcnews.go.com,2026-08-21,https://news.google.com/rss/articles/CBMipgFBVV95cUxPZy14T2NlLXZzSzJnMTNzalFXNDRQOHIxZ3ZhSDhaTUtzcUc3U3Z1ZjI1amxhZGhJdDBiaWZTWkVibXRJZnJOaWRNUlpoQWFTT0pJaUhqcFFNV3hyc2w5OUdRck03Vm4wZDlsejJhdWpiWENYVk1HZ1BNbXZ0SHltQ0t4QWdxaG1MQ2RRM0VsdXFwTDlmVHFhQ1pZWTRtVmNCZWdqY0tn0gGrAUFVX3lxTE14V216dTdwV3N6RFYzR1pyQm9zQ0VjcUJBcmJKZ1FDQ0Y5Z1o3THFKb3E1N3BjUkFjcDFQNkZfQ1RPZVlXRGJ1aFlFU1V4ZDdJSk1ETkJDS09OODJUR2RzRFc0NVI3S2JnVlotWlNFbnd4ZjVqZlZ2R1U1SDU5SEZESEQyblJRaU5SM25jejVGajJmUzFRRjExdEN1SmlKRTJpaEUzWHRMQXF3UQ?oc=5,en,2026-08-21,
Blanche says 'the system worked' to protect Trump from White House correspondents' dinner shooting,ABC News,abcnews.go.com,abcnews.go.com,2026-08-21,https://news.google.com/rss/articles/CBMitAFBVV95cUxNSzd5bGdtbW5XcXRZU2UwVkdSSUQ0bU5ZTE1vYUlmNDBVWlFhRUstd01mUXNRb3h4RzBVZEUteGxWZnBMXzNSSk9TYTBybUhKUkIwb2hiYlp0cTRRMEVSZ0s5WGg2OThWUVJ1MDMwY0N6bF9UbDd6YmZjeGZiM2ppQ1Z5Z3FRaEVick9HQzJoVVk0NEhhVVg5ZDBRaHQyeTZmNWMwWW9Hc2J3TXBZNnJOUzVYaUnSAboBQVVfeXFMTWo0ZnRhRUtacmN6Y20tUVZhZ1dUbS04bVpOd0VtTUNDS0xLWkxXM2NQSHQ1QWpUTGZwS3BHMDFsSHNoSHg3S3c3c2ZEX3IzLUtHN1hXSEc3ZTl4Z29hX3kxTkpGcmdDelJ3OGFLRTkyMDJ0eEhYNFVHeXlTaHJMdkZjUTlwNkRILW5mZUdGYzNDS1JoeG5WbUJjdzhQOVlBc0ZmUGRiVWhaS3NzVXdlV3JZS1lUR0VvX25B?oc=5,en,2026-08-21,
"Video Gov. Walz wants to 'work together,' Trump says",ABC News,abcnews.go.com,abcnews.go.com,2026-08-21,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5LVGpkUmtBcHdrNUhQdzd5SzE4NFpJbTFic2VBVlBmcDhPVWI4R1RWTDVQcWtJX29mbk8zZVJrXzZNSGtfUXNNNUFjbno?oc=5,en,2026-08-21,
