title,outlet,media_url,media_name,publish_date,url,language,date,debate_performance
Trump administration begins building border wall in Texa Big Bend region,Los Angeles Times,latimes.com,latimes.com,2026-09-21,https://www.latimes.com/world-nation/story/2026-09-18/trump-administration-begins-building-border-wall-in-texas-big-bend-region,en,2026-09-21,
Watch Trump Says He Has Big Decision to Make on Iran,Bloomberg,bloomberg.com,bloomberg.com,2026-09-22,https://news.google.com/rss/articles/CBMiowFBVV95cUxQTnczUTdzN1F0T0tBV1VLU0lxNkR6Vk5ldENRQzBGdEtpVEN6M3JEbVg1STBYd09ZSEh6cjV1MFZYc2toa2c4Y1BTRTJzeUwzRWFiOTY0MEJaWC1iQ2dBeWxvRGlnTUo0a05yM2lvTnI2blNWNks5NDJOUXc0WE5wSHhJV2pYODBiMndWV2FXUm5IX3FlS2RnQllzbVVDVUQ4TGww?oc=5,en,2026-09-22,
Newsom Says China Is ‘Cleaning Our Clock’ in Green Tech Thanks to Trump,Bloomberg,bloomberg.com,bloomberg.com,2026-09-22,https://news.google.com/rss/articles/CBMivAFBVV95cUxOaUpwcmxOY05MVkZGdmJrOEI0cUJQdWpXUjJwMUphck1PQVQxRXVkMWNkUktQRVJrdE54RERzRWN2aW5XYS1LakZ1SWlNbGdJY0xUSXRSenZlWHZqRDJhUUx3OTBWd3ZldURGQnhTeDR4ZV9oR0xjNzB6N1lSSWhXZG1MSzRIN0pxclpfdVdTSEM1OTJWSjJqdjVCUWxqNmtTbWFET1NmcUNYZktOT1hXblBQd0RRMW94b3h0Ng?oc=5,en,2026-09-22,
"President Trump says in U.N. speech he could ""annihilate"" Iran",CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/boston/video/president-trump-says-in-u-n-speech-he-could-annihilate-iran/,en,2026-09-22,
"President Trump threatens to ""annihilate"" Iran in U.N. speech",CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/atlanta/video/president-trump-threatens-to-annihilate-iran-in-u-n-speech/,en,2026-09-22,
"Trump rejects calls to rein in AI: ""We're gonna encourage it""",CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/video/trump-rejects-calls-rein-in-ai-gonna-encourage-it/,en,2026-09-22,
President Trump warns Iran while holding out hope for deal,CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/boston/video/president-trump-warns-iran-while-holding-out-hope-for-deal/,en,2026-09-22,
What to know about Trump's U.N. address and his annihilation threat for Iran,CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/video/trump-threatens-iran-annihilation-body-meant-promote-world-peace/,en,2026-09-22,
Watch: Trump's U.N. General Assembly address to world leaders,CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/video/watch-trump-un-general-assembly-address-to-world-leaders/,en,2026-09-22,
"Trump defends war with Iran during U.N. speech, predicts deal will be made after midterm elections",CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/chicago/video/trump-defends-war-with-iran-during-u-n-speech-predicts-deal-will-be-made-after-midterm-elections/,en,2026-09-22,
"Trump says he faces a decision to make a deal with Iran or ""annihilate the Islamic Republic""",CBS News,cbsnews.com,cbsnews.com,2026-09-22,https://www.cbsnews.com/video/trump-says-he-faces-decision-to-make-deal-with-iran-or-annihilate-islamic-republic/,en,2026-09-22,
Boston Globe op-ed says violence against transgender people is 'going down' despite activist claims,Fox News,foxnews.com,foxnews.com,2026-09-22,https://www.foxnews.com/media/boston-globe-op-ed-concedes-violence-against-transgender-people-going-down-despite-activist-claims,en,2026-09-22,
"Lost in translation: Israel, Huckabee blast Macron over Hamas comments as France clarifies wording",Fox News,foxnews.com,foxnews.com,2026-09-22,https://www.foxnews.com/politics/lost-translation-israel-huckabee-blast-macron-over-hamas-comments-france-clarifies-wording,en,2026-09-22,
"""No deberías estar aquí"", dice Trump a CNN en la ONU mientras mantiene su disputa con los medios",Los Angeles Times,latimes.com,latimes.com,2026-09-22,https://www.latimes.com/espanol/california/articulo/2026-09-22/no-deberias-estar-aqui-dice-trump-cnn-en-la-onu-mientras-mantiene-su-disputa-con-los-medios,es,2026-09-22,
Trump solía atacar a China. ¿Por qué ahora extiende la alfombra roja para Xi?,Los Angeles Times,latimes.com,latimes.com,2026-09-22,https://www.latimes.com/espanol/eeuu/articulo/2026-09-22/trump-solia-atacar-china-por-que-ahora-extiende-la-alfombra-roja-para-xi,es,2026-09-22,
"Líderes mundiales reunidos en NY abordan el clima, precios del combustible, IA y desastres naturales",Los Angeles Times,latimes.com,latimes.com,2026-09-22,https://www.latimes.com/espanol/eeuu/articulo/2026-09-22/lideres-mundiales-reunidos-en-ny-abordan-el-clima-precios-del-combustible-ia-y-desastres-naturales,es,2026-09-22,
"¿""Robots asesinos"" o ""superinteligencia""? En la ONU, los mandatarios ven ambas cosas",Los Angeles Times,latimes.com,latimes.com,2026-09-22,https://www.latimes.com/espanol/california/articulo/2026-09-22/robots-asesinos-o-superinteligencia-en-la-onu-los-mandatarios-ven-ambas-cosas,es,2026-09-22,
FBI probed Susan Collins campaign illegal donation allegation: reports,USA Today,usatoday.com,usatoday.com,2026-09-22,https://www.usatoday.com/story/news/politics/elections/2026/09/22/maine-susan-collins-campaign-propublica-investigation/91885844007/,en,2026-09-22,
White House press pool embroiled in Trump ban. What is it?,USA Today,usatoday.com,usatoday.com,2026-09-22,https://www.usatoday.com/story/news/politics/2026/09/22/white-house-press-pool-trump-ban/91885525007/,en,2026-09-22,
See which 19 states passed permanent daylight saving laws,USA Today,usatoday.com,usatoday.com,2026-09-22,https://www.usatoday.com/story/news/nation/2026/09/22/daylight-saving-time-state-map/91892711007/,en,2026-09-22,
Trump threatens Iran but talks US diplomacy. Key UN takeaways,USA Today,usatoday.com,usatoday.com,2026-09-22,https://www.usatoday.com/story/news/world/2026/09/22/trump-un-iran-cuba-ukraine-takeaways/91895275007/?gnt-cfr=1&gca-cat=p,en,2026-09-22,
